date,item_id,sales,q1,q3,lower_threshold,upper_threshold,is_anomaly
2011-09-04,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-05,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-06,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-07,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-08,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-09,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-10,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-11,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-12,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-13,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-14,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-15,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-16,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-17,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-18,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-19,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-20,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-21,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-22,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-23,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-24,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-25,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-26,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-27,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-28,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-29,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-09-30,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-01,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-02,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-03,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-04,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-05,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-06,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-07,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-08,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-09,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-10,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-11,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-12,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-13,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-14,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-15,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-16,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-17,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-18,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-19,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-20,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-21,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-22,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-23,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-24,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-25,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-26,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-27,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-28,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-29,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-30,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-10-31,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-01,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-02,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-03,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-04,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-05,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-06,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-07,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-08,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-09,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-10,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-11,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-12,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-13,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-14,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-15,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-16,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-17,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-18,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-19,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-20,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-21,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-22,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-23,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-24,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-25,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-26,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-27,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-28,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-29,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-11-30,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-01,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-02,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-03,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-04,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-05,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-06,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-07,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-08,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-09,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-10,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-11,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-12,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-13,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-14,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-15,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-16,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-17,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-18,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-19,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-20,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-21,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-22,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-23,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-24,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-25,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-26,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-27,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-28,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-29,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-30,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2011-12-31,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-01,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-02,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-03,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-04,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-05,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-06,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-07,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-08,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-09,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-10,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-11,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-12,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-13,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-14,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-15,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-16,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-17,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-18,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-19,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-20,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-21,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-22,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-23,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-24,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-25,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-26,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-27,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-28,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-29,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-30,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-01-31,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-01,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-02,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-03,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-04,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-05,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-06,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-07,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-08,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-09,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-10,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-11,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-12,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-13,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-14,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-15,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-16,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-17,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-18,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-19,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-20,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-21,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-22,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-23,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-24,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-25,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-26,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-27,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-28,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-02-29,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-01,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-02,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-03,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-04,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-05,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-06,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-07,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-08,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-09,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-10,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-11,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-12,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-13,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-14,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-15,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-16,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-17,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-18,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-19,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-20,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-21,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-22,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-23,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-24,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-25,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-26,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-27,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-28,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-29,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-30,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-03-31,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-01,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-02,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-03,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-04,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-05,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-06,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-07,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-08,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-09,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-10,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-11,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-12,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-13,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-14,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-15,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-16,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-17,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-18,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-19,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-20,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-21,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-22,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-23,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-24,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-25,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-26,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-27,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-28,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-29,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-04-30,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-01,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-02,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-03,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-04,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-05,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-06,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-07,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-08,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-09,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-10,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-11,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-12,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-13,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-14,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-15,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-16,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-17,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-18,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-19,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-20,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-21,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-22,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-23,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-24,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-25,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-26,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-27,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-28,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-29,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-30,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-05-31,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-01,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-02,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-03,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-04,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-05,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-06,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-07,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-08,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-09,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-10,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-11,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-12,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-13,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-14,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-15,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-16,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-17,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-18,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-19,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-20,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-21,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-22,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-23,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-24,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-25,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-26,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-27,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-28,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-29,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-06-30,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-01,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-02,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-03,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-04,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-05,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-06,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-07,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-08,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-09,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-10,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-11,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-12,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-13,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-14,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-15,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-16,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-17,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-18,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-19,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-20,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-21,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-22,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-23,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-24,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-25,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-26,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-27,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-28,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-29,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-30,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-07-31,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-01,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-02,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-03,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-04,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-05,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-06,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-07,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-08,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-09,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-10,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-11,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-12,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-13,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-14,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-15,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-16,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-17,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-18,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-19,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-20,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-21,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-22,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-23,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-24,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-25,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-26,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-27,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-28,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-29,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-30,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-08-31,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-01,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-02,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-03,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-04,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-05,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-06,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-07,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-08,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-09,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-10,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-11,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-12,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-13,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
2012-09-14,FOODS_1_042,0,0.0,3.0,-4.5,7.5,False
